timestamp,equipment_id,vibration_mms,temperature_c,pressure_psi,fail_warning
2026-05-16 05:00:00,COMP_OFFSHORE_01,0.13,24.81,-0.02,0
2026-05-16 06:00:00,COMP_OFFSHORE_01,0.09,24.49,-0.06,0
2026-05-16 07:00:00,COMP_OFFSHORE_01,0.08,25.02,-0.08,0
2026-05-16 08:00:00,COMP_OFFSHORE_01,0.1,24.22,0.03,0
2026-05-16 09:00:00,COMP_OFFSHORE_01,0.12,24.0,0.04,0
2026-05-16 10:00:00,COMP_OFFSHORE_01,0.12,24.4,0.17,0
2026-05-16 11:00:00,COMP_OFFSHORE_01,0.11,24.65,-0.01,0
2026-05-16 12:00:00,COMP_OFFSHORE_01,0.11,25.04,0.05,0
2026-05-16 13:00:00,COMP_OFFSHORE_01,0.08,25.08,-0.14,0
2026-05-16 14:00:00,COMP_OFFSHORE_01,0.1,24.55,-0.07,0
2026-05-16 15:00:00,COMP_OFFSHORE_01,0.12,25.55,0.06,0
2026-05-16 16:00:00,COMP_OFFSHORE_01,0.08,24.84,0.12,0
2026-05-16 17:00:00,COMP_OFFSHORE_01,0.1,26.16,0.04,0
2026-05-16 18:00:00,COMP_OFFSHORE_01,0.1,24.85,0.01,0
2026-05-16 19:00:00,COMP_OFFSHORE_01,0.1,25.35,0.1,0
2026-05-16 20:00:00,COMP_OFFSHORE_01,0.08,24.33,-0.18,0
2026-05-16 21:00:00,COMP_OFFSHORE_01,0.11,24.45,-0.22,0
2026-05-16 22:00:00,COMP_OFFSHORE_01,0.11,26.25,-0.0,0
2026-05-16 23:00:00,COMP_OFFSHORE_01,0.12,25.04,-0.01,0
2026-05-17 00:00:00,COMP_OFFSHORE_01,0.12,24.85,0.03,0
2026-05-17 01:00:00,COMP_OFFSHORE_01,0.11,24.67,0.1,0
2026-05-17 02:00:00,COMP_OFFSHORE_01,0.1,24.62,0.05,0
2026-05-17 03:00:00,COMP_OFFSHORE_01,0.08,25.01,-0.0,0
2026-05-17 04:00:00,COMP_OFFSHORE_01,0.12,25.24,-0.0,0
2026-05-17 05:00:00,COMP_OFFSHORE_01,0.12,25.7,0.06,0
2026-05-17 06:00:00,COMP_OFFSHORE_01,0.1,24.34,-0.11,0
2026-05-17 07:00:00,COMP_OFFSHORE_01,0.09,24.7,-0.02,0
2026-05-17 08:00:00,COMP_OFFSHORE_01,0.1,25.26,-0.01,0
2026-05-17 09:00:00,COMP_OFFSHORE_01,0.11,25.03,-0.2,0
2026-05-17 10:00:00,COMP_OFFSHORE_01,0.08,24.93,-0.12,0
2026-05-17 11:00:00,COMP_OFFSHORE_01,0.11,25.77,0.12,0
2026-05-17 12:00:00,COMP_OFFSHORE_01,0.1,25.75,0.01,0
2026-05-17 13:00:00,COMP_OFFSHORE_01,0.09,24.69,-0.03,0
2026-05-17 14:00:00,COMP_OFFSHORE_01,0.09,25.09,0.02,0
2026-05-17 15:00:00,COMP_OFFSHORE_01,0.1,25.22,0.12,0
2026-05-17 16:00:00,COMP_OFFSHORE_01,0.12,24.26,-0.26,0
2026-05-17 17:00:00,COMP_OFFSHORE_01,0.12,24.32,-0.02,0
2026-05-17 18:00:00,COMP_OFFSHORE_01,0.08,24.1,0.05,0
2026-05-17 19:00:00,COMP_OFFSHORE_01,0.12,24.71,-0.26,0
2026-05-17 20:00:00,COMP_OFFSHORE_01,0.09,25.2,-0.15,0
2026-05-17 21:00:00,COMP_OFFSHORE_01,0.1,24.99,0.06,0
2026-05-17 22:00:00,COMP_OFFSHORE_01,0.1,24.51,0.12,0
2026-05-17 23:00:00,COMP_OFFSHORE_01,0.1,24.99,-0.09,0
